n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,kb_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,kb_kf_intensity_ratio_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
8634,326.831,0.666,0.1394,0.027777777777777776,317.5251076040172,0.8731940459110473,44.263,0.0185,326.831,0.666,0.1394,0.00275,1.001800809991091,0.10990789604239573,3.8191452713552776,0.083571639050835,0.4800666590890866,2.3820274523998775,29,29
8635,326.831,0.666,0.152,0.027777777777777776,291.20394736842104,0.0,44.263,0.0185,326.831,0.666,0.152,0.0,0.9236654032625977,0.10845883965723438,3.9220171797270362,0.09208115851441973,0.47560183476357276,2.1756654556642054,29,29
8636,326.831,0.666,0.152,0.027777777777777776,291.20394736842104,0.20034831578947368,44.263,0.0185,326.831,0.666,0.152,0.000688,0.9247440982833846,0.10834317286662241,3.921141209317638,0.09089752327431176,0.4746153926724048,2.1797753763876413,29,29
8637,326.831,0.666,0.152,0.027777777777777776,291.20394736842104,0.40040542763157894,44.263,0.0185,326.831,0.666,0.152,0.001375,0.9269079314793616,0.1086653393460566,3.9205879557526093,0.08984251795217055,0.47146929230883733,2.1816868864893575,29,29
8638,326.831,0.666,0.152,0.027777777777777776,291.20394736842104,0.5998801315789474,44.263,0.0185,326.831,0.666,0.152,0.00206,0.930539831376336,0.10789467396889062,3.917580751089082,0.08883921205916584,0.4683483936392941,2.1867646308298836,29,29
8639,326.831,0.666,0.152,0.027777777777777776,291.20394736842104,0.8008108552631579,44.263,0.0185,326.831,0.666,0.152,0.00275,0.9308054636767706,0.10749201243304804,3.9214880177409364,0.08861405902259145,0.47484920966556193,2.2128547227540514,29,29
8640,326.831,0.666,0.1658,0.027777777777777776,266.96622436670685,0.0,44.263,0.0185,326.831,0.666,0.1658,0.0,0.8897321026113155,0.10934884069810144,4.052668256244821,0.09952213417926793,0.5019566811530708,2.1655488073276645,29,29
8641,326.831,0.666,0.1658,0.027777777777777776,266.96622436670685,0.18367276236429433,44.263,0.0185,326.831,0.666,0.1658,0.000688,0.8924623008197468,0.109065536582285,4.058153182828113,0.09799615371275268,0.49997899103357774,2.169035895722626,29,29
8642,326.831,0.666,0.1658,0.027777777777777776,266.96622436670685,0.36707855850422194,44.263,0.0185,326.831,0.666,0.1658,0.001375,0.896413778885002,0.10954802000058961,4.0569010682469875,0.09784558855745912,0.49429049767909466,2.1550420297356956,29,29
8643,326.831,0.666,0.1658,0.027777777777777776,266.96622436670685,0.5499504221954162,44.263,0.0185,326.831,0.666,0.1658,0.00206,0.8969558021455518,0.10872789799978096,4.048900975237773,0.09718314510034967,0.49602333549834104,2.15956595825327,29,29
8644,326.831,0.666,0.1658,0.027777777777777776,266.96622436670685,0.7341571170084439,44.263,0.0185,326.831,0.666,0.1658,0.00275,0.8935287710196355,0.10887532914962895,4.053851580324969,0.09655377667784053,0.4895857245182734,2.1475058030008007,29,29
8645,326.831,0.666,0.1808,0.027777777777777776,244.8174778761062,0.0,44.263,0.0185,326.831,0.666,0.1808,0.0,0.8819546224369503,0.11215222903054324,4.165576881869242,0.10408794186710606,0.5309783015886148,2.2408008409192655,29,29
8646,326.831,0.666,0.1808,0.027777777777777776,244.8174778761062,0.16843442477876105,44.263,0.0185,326.831,0.666,0.1808,0.000688,0.8763139349067467,0.11168941666062678,4.149895760071196,0.10472425875188841,0.53297361988754,2.248256364058667,29,29
8647,326.831,0.666,0.1808,0.027777777777777776,244.8174778761062,0.33662403207964603,44.263,0.0185,326.831,0.666,0.1808,0.001375,0.877410243009766,0.11113969961008707,4.152260395292187,0.10365989330088343,0.5254715385319036,2.230595279531832,29,29
8648,326.831,0.666,0.1808,0.027777777777777776,244.8174778761062,0.5043240044247788,44.263,0.0185,326.831,0.666,0.1808,0.00206,0.8744968814743521,0.11088916993209294,4.157044010536104,0.10359792852467853,0.5229845441112392,2.2118998460904042,29,29
8649,326.831,0.666,0.1808,0.027777777777777776,244.8174778761062,0.6732480641592921,44.263,0.0185,326.831,0.666,0.1808,0.00275,0.8745358555020046,0.11053344705101048,4.164361620310208,0.1027894572595592,0.5213057151157003,2.2119907807899017,29,29
8650,326.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.0,44.263,0.0185,326.831,0.7263,0.1278,0.0,1.1168664525292489,0.11811985712027359,3.8835915314511826,0.09013621524319879,0.562834412247371,2.9840074912778936,29,29
8651,326.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.2382859467918623,44.263,0.0185,326.831,0.7263,0.1278,0.000688,1.121417005232266,0.11900548940482682,3.8672818632717254,0.08869617700805596,0.5611618877484922,2.996666934611615,29,29
8652,326.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.4762255477308294,44.263,0.0185,326.831,0.7263,0.1278,0.001375,1.1219214051574569,0.11868821504834165,3.87792397910889,0.08771405220200872,0.562995239659294,2.995947766236676,29,29
8653,326.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.7134724569640063,44.263,0.0185,326.831,0.7263,0.1278,0.00206,1.1358739937517726,0.11880661938326922,3.8804370709924507,0.08749630624378656,0.5778674048299673,3.061773778736008,29,29
8654,326.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.9524510954616588,44.263,0.0185,326.831,0.7263,0.1278,0.00275,1.1471947945312058,0.11850995420261756,3.8523687969650617,0.08715165195800854,0.587855814030316,3.1052032016326674,29,29
8655,326.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.0,44.263,0.0185,326.831,0.7263,0.1394,0.0,1.012485053031796,0.11117587795063061,3.8881994089567633,0.08687106343366528,0.4935672187651568,2.5476103740333476,29,29
8656,326.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.21845727403156384,44.263,0.0185,326.831,0.7263,0.1394,0.000688,1.0139561473211836,0.112222108752972,3.8807504365847336,0.08620227061793093,0.4958032478575585,2.548043750354733,29,29
8657,326.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.43659702295552366,44.263,0.0185,326.831,0.7263,0.1394,0.001375,1.0131596475896174,0.11251660256511531,3.8700538408838048,0.08710227922232923,0.49192753957924856,2.52801200290871,29,29
8658,326.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.6541017216642755,44.263,0.0185,326.831,0.7263,0.1394,0.00206,1.017746083195446,0.11208334792397923,3.8676799814803133,0.08568325874796817,0.49127689532802454,2.5388337039377475,29,29
8659,326.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.8731940459110473,44.263,0.0185,326.831,0.7263,0.1394,0.00275,1.0206970813207321,0.11140356651337692,3.8675257776643277,0.08393594250715822,0.49249379766051504,2.555516811109937,29,29
8660,326.831,0.7263,0.152,0.02547156822249759,291.20394736842104,0.0,44.263,0.0185,326.831,0.7263,0.152,0.0,0.9419098212475846,0.10926549064799342,3.9588764466343567,0.09063008731464815,0.4760172153295653,2.304103321340898,29,29
8661,326.831,0.7263,0.152,0.02547156822249759,291.20394736842104,0.20034831578947368,44.263,0.0185,326.831,0.7263,0.152,0.000688,0.9438536829242491,0.10967630721309533,3.9582803291449222,0.09003760463303431,0.47645706685861133,2.308048228602538,29,29
8662,326.831,0.7263,0.152,0.02547156822249759,291.20394736842104,0.40040542763157894,44.263,0.0185,326.831,0.7263,0.152,0.001375,0.9470250641608806,0.10973077248646443,3.9535987276814444,0.09003938040603879,0.4799589307009477,2.31788205034572,29,29
8663,326.831,0.7263,0.152,0.02547156822249759,291.20394736842104,0.5998801315789474,44.263,0.0185,326.831,0.7263,0.152,0.00206,0.9486813597239405,0.10962256386121577,3.950851084596059,0.08933511611475631,0.4758260250636149,2.3215341707256836,29,29
8664,326.831,0.7263,0.152,0.02547156822249759,291.20394736842104,0.8008108552631579,44.263,0.0185,326.831,0.7263,0.152,0.00275,0.9481538210112733,0.1079680651244903,3.921509508026529,0.08860710324275548,0.4741634663144901,2.3126982960765385,29,29
8665,326.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.0,44.263,0.0185,326.831,0.7263,0.1658,0.0,0.9094593024241973,0.1106584185081802,4.053936751945631,0.09585209419886156,0.49571795159657167,2.2575326457934835,29,29
8666,326.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.18367276236429433,44.263,0.0185,326.831,0.7263,0.1658,0.000688,0.9109326273026702,0.11043942751852255,4.038103378441397,0.09544501258146429,0.5038694641373217,2.2907716414511796,29,29
8667,326.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.36707855850422194,44.263,0.0185,326.831,0.7263,0.1658,0.001375,0.9067875749359263,0.10997781274733477,4.048865089889324,0.09479335554891952,0.49731597841864317,2.2697317063157487,29,29
8668,326.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.5499504221954162,44.263,0.0185,326.831,0.7263,0.1658,0.00206,0.9137617749520871,0.10922413121637783,4.052390706262111,0.0939814884982144,0.49667915346604175,2.2677147088649896,29,29
8669,326.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.7341571170084439,44.263,0.0185,326.831,0.7263,0.1658,0.00275,0.9106139254937236,0.10957181907878066,4.054186016503515,0.09418260024210678,0.49490629472803693,2.2583445255125025,29,29
8670,326.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.0,44.263,0.0185,326.831,0.7263,0.1808,0.0,0.8956119653390864,0.11354018779356674,4.199040447746193,0.10042574304031594,0.5407698786844508,2.388998573373517,29,29
8671,326.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.16843442477876105,44.263,0.0185,326.831,0.7263,0.1808,0.000688,0.9011014971689789,0.11369473094133033,4.211269388058295,0.10061304783449931,0.5360454198258572,2.361104390959048,29,29
8672,326.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.33662403207964603,44.263,0.0185,326.831,0.7263,0.1808,0.001375,0.8935294368537298,0.1126100382272338,4.196802769658521,0.09949019877444862,0.5295146361111919,2.332382367011216,29,29
8673,326.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.5043240044247788,44.263,0.0185,326.831,0.7263,0.1808,0.00206,0.8963591955577873,0.11226556876754203,4.2006752361952655,0.10014708776454356,0.5291444051641182,2.3304075754243225,29,29
8674,326.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.6732480641592921,44.263,0.0185,326.831,0.7263,0.1808,0.00275,0.8975684464579734,0.11237219263100931,4.193720541123608,0.09954771579026415,0.5254380408800531,2.317418987492227,29,29
8675,326.831,0.792,0.1278,0.023358585858585856,346.34585289514865,0.0,44.263,0.0185,326.831,0.792,0.1278,0.0,1.151469100095836,0.1202143879009093,3.974401481973675,0.10206390014970207,0.6265679140218934,3.3134236899119203,29,29
8676,326.831,0.792,0.1278,0.023358585858585856,346.34585289514865,0.2382859467918623,44.263,0.0185,326.831,0.792,0.1278,0.000688,1.166403549400201,0.12117573294610712,3.983349816679181,0.1005563935867456,0.6262755556330848,3.326011396009148,29,29
8677,326.831,0.792,0.1278,0.023358585858585856,346.34585289514865,0.4762255477308294,44.263,0.0185,326.831,0.792,0.1278,0.001375,1.162607146995767,0.12031020157374873,3.9604845928175374,0.10008690323540861,0.6292146134134462,3.3312652725625735,29,29
8678,326.831,0.792,0.1278,0.023358585858585856,346.34585289514865,0.7134724569640063,44.263,0.0185,326.831,0.792,0.1278,0.00206,1.1680884015340607,0.12112750517107274,3.97255204767066,0.10009579139468672,0.6339559875548715,3.3452827734758857,29,29
8679,326.831,0.792,0.1278,0.023358585858585856,346.34585289514865,0.9524510954616588,44.263,0.0185,326.831,0.792,0.1278,0.00275,1.1734829822025519,0.12016275560989251,3.9707315418021727,0.09918076238076848,0.6361617568940743,3.3783297578924896,29,29
8680,326.831,0.792,0.1394,0.023358585858585856,317.5251076040172,0.0,44.263,0.0185,326.831,0.792,0.1394,0.0,1.0388574300906361,0.11316478934163819,3.9215493573058273,0.09549129230095099,0.5306188037110161,2.755120066634447,29,29
8681,326.831,0.792,0.1394,0.023358585858585856,317.5251076040172,0.21845727403156384,44.263,0.0185,326.831,0.792,0.1394,0.000688,1.036697517093094,0.11374337459266044,3.9184351028163604,0.09437181521932202,0.5356738956869097,2.778055069632,29,29
8682,326.831,0.792,0.1394,0.023358585858585856,317.5251076040172,0.43659702295552366,44.263,0.0185,326.831,0.792,0.1394,0.001375,1.0379825823393671,0.11241413948191371,3.9415992950150356,0.09352351295466232,0.5276359412396708,2.7496708330299433,29,29
8683,326.831,0.792,0.1394,0.023358585858585856,317.5251076040172,0.6541017216642755,44.263,0.0185,326.831,0.792,0.1394,0.00206,1.0470367332488881,0.11299856725253925,3.9197927576654807,0.09249448520172111,0.5356311229780536,2.8038649961083273,29,29
8684,326.831,0.792,0.1394,0.023358585858585856,317.5251076040172,0.8731940459110473,44.263,0.0185,326.831,0.792,0.1394,0.00275,1.0489081994663043,0.11333871915187338,3.931056843186891,0.09406005364002976,0.5319557174966694,2.778689584058369,29,29
8685,326.831,0.792,0.152,0.023358585858585856,291.20394736842104,0.0,44.263,0.0185,326.831,0.792,0.152,0.0,0.9577709373136449,0.11052817899559053,3.9589040056261466,0.09688154837913594,0.5051025723458511,2.474317097974161,29,29
8686,326.831,0.792,0.152,0.023358585858585856,291.20394736842104,0.20034831578947368,44.263,0.0185,326.831,0.792,0.152,0.000688,0.9608386192896756,0.11068020250344016,3.9884634470235634,0.09447547201340634,0.49773952168555424,2.4664856593622146,29,29
8687,326.831,0.792,0.152,0.023358585858585856,291.20394736842104,0.40040542763157894,44.263,0.0185,326.831,0.792,0.152,0.001375,0.9611979561685661,0.11100352788010343,3.9801821269689226,0.09370436603845464,0.49617289736351733,2.4656887455005996,29,29
8688,326.831,0.792,0.152,0.023358585858585856,291.20394736842104,0.5998801315789474,44.263,0.0185,326.831,0.792,0.152,0.00206,0.9680301587539929,0.11133618494002584,3.9860455794127554,0.09407403768254224,0.5007464600704172,2.4873840681553268,29,29
8689,326.831,0.792,0.152,0.023358585858585856,291.20394736842104,0.8008108552631579,44.263,0.0185,326.831,0.792,0.152,0.00275,0.9745778050345897,0.11035571293952318,3.9931072962753813,0.09095916561570194,0.4936218117272028,2.464444262968479,29,29
8690,326.831,0.792,0.1658,0.023358585858585856,266.96622436670685,0.0,44.263,0.0185,326.831,0.792,0.1658,0.0,0.9284270487134418,0.1120296647468458,4.0935638253507864,0.09593219220710071,0.5057922650429652,2.382816974458944,29,29
8691,326.831,0.792,0.1658,0.023358585858585856,266.96622436670685,0.18367276236429433,44.263,0.0185,326.831,0.792,0.1658,0.000688,0.9239143157436828,0.11119475705589431,4.07474356861705,0.09685629501394669,0.5075013934786201,2.3823081982619874,29,29
8692,326.831,0.792,0.1658,0.023358585858585856,266.96622436670685,0.36707855850422194,44.263,0.0185,326.831,0.792,0.1658,0.001375,0.9247411324149761,0.11027750207669873,4.074074113777042,0.09502160056551087,0.5093851208532012,2.4118553914727836,29,29
8693,326.831,0.792,0.1658,0.023358585858585856,266.96622436670685,0.5499504221954162,44.263,0.0185,326.831,0.792,0.1658,0.00206,0.9280099923031356,0.11030064737299992,4.080045683539181,0.0954341080011631,0.5068291910047676,2.403070978287825,29,29
8694,326.831,0.792,0.1658,0.023358585858585856,266.96622436670685,0.7341571170084439,44.263,0.0185,326.831,0.792,0.1658,0.00275,0.9270812762917567,0.1099660132914673,4.088819069538078,0.09506827483620688,0.502669689606102,2.3832580502771417,29,29
8695,326.831,0.792,0.1808,0.023358585858585856,244.8174778761062,0.0,44.263,0.0185,326.831,0.792,0.1808,0.0,0.917737541384545,0.11473474646071112,4.232797594929458,0.10007721892118811,0.5446387552376809,2.469856166761952,29,29
8696,326.831,0.792,0.1808,0.023358585858585856,244.8174778761062,0.16843442477876105,44.263,0.0185,326.831,0.792,0.1808,0.000688,0.914577622704556,0.11416135427538525,4.221494007348128,0.09915116563041682,0.541246175670386,2.4631139323494793,29,29
8697,326.831,0.792,0.1808,0.023358585858585856,244.8174778761062,0.33662403207964603,44.263,0.0185,326.831,0.792,0.1808,0.001375,0.9075503876846542,0.11349236452240913,4.216392046945706,0.09870090474608813,0.5340833719488192,2.425001148341535,29,29
8698,326.831,0.792,0.1808,0.023358585858585856,244.8174778761062,0.5043240044247788,44.263,0.0185,326.831,0.792,0.1808,0.00206,0.9081021955857133,0.11295056501129862,4.213873446552598,0.09821083642622977,0.5324153335265487,2.431029732439863,29,29
8699,326.831,0.792,0.1808,0.023358585858585856,244.8174778761062,0.6732480641592921,44.263,0.0185,326.831,0.792,0.1808,0.00275,0.9063900824388369,0.11214111734084228,4.2047592177979825,0.09748492035874318,0.5182409566254529,2.3696520303725155,29,29
8700,326.831,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.0,44.263,0.0185,326.831,0.8637,0.1278,0.0,1.1856986386761506,0.12388527893366813,4.055227480225125,0.1185400521527314,0.705617261807252,3.6706046766365135,29,29
8701,326.831,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.2382859467918623,44.263,0.0185,326.831,0.8637,0.1278,0.000688,1.1916994745648581,0.1236952692373092,4.046278191083751,0.11736531401619446,0.7072260633149619,3.6926983583512447,29,29
8702,326.831,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.4762255477308294,44.263,0.0185,326.831,0.8637,0.1278,0.001375,1.1880238245849417,0.12276434309374132,4.032249942059405,0.11674315186087043,0.6882216709902632,3.6070347682350454,29,29
8703,326.831,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.7134724569640063,44.263,0.0185,326.831,0.8637,0.1278,0.00206,1.19842493589453,0.12340938512303466,4.05112160307322,0.11409723274874047,0.6940072829244522,3.647312835764125,29,29
8704,326.831,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.9524510954616588,44.263,0.0185,326.831,0.8637,0.1278,0.00275,1.2013209299053624,0.12290671407315387,4.023640319813695,0.11351649477094679,0.6891021750121723,3.626485660456485,29,29
8705,326.831,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.0,44.263,0.0185,326.831,0.8637,0.1394,0.0,1.059552244126248,0.1152329422885671,3.9849854792118635,0.10456044484508345,0.5794321553577286,3.0117402849080492,29,29
8706,326.831,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.21845727403156384,44.263,0.0185,326.831,0.8637,0.1394,0.000688,1.0644488732622874,0.11573522701103685,3.978027286598853,0.10401917450932545,0.5792550708339819,3.0082286678440284,29,29
8707,326.831,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.43659702295552366,44.263,0.0185,326.831,0.8637,0.1394,0.001375,1.0645169668542414,0.11464917169056044,3.962320628901735,0.10209286897146654,0.5768975324213704,3.011311868855674,29,29
8708,326.831,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.6541017216642755,44.263,0.0185,326.831,0.8637,0.1394,0.00206,1.0802786602001526,0.11583672533091115,4.004834984701933,0.10398322145509646,0.5946534021731206,3.096195068577273,29,29
