n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
2713,299.7053,0.792,0.1658,0.019696969696969695,317.478287092883,52.6379,0.0156,299.7053,0.792,0.1658,1.5691169692559155,0.16308065448195577,4.5786622922100655,0.11339274904009305,0.8870962432759434,4.407841739957824,29,29
2714,299.7053,0.792,0.1808,0.019696969696969695,291.13882743362836,52.6379,0.0156,299.7053,0.792,0.1808,1.552417953196776,0.1635771670158357,4.50167114699926,0.11617304978591551,0.8882925525092177,4.354168285439149,29,29
2715,299.7053,0.8637,0.1278,0.018061827023271967,411.87715179968706,52.6379,0.0156,299.7053,0.8637,0.1278,1.8744769339950775,0.19521413714801616,5.5659177661438815,0.14739715375752754,1.2179525179036976,5.991744757902757,29,29
2716,299.7053,0.8637,0.1394,0.018061827023271967,377.603299856528,52.6379,0.0156,299.7053,0.8637,0.1394,1.733152883979783,0.18180189338624164,5.136845010836396,0.13434069070672522,1.0759024200487566,5.332845795147,29,29
2717,299.7053,0.8637,0.152,0.018061827023271967,346.30197368421057,52.6379,0.0156,299.7053,0.8637,0.152,1.6444450107924666,0.17129687378648395,4.838194236085154,0.12625026923165078,0.9856783762157009,4.896159924873492,29,29
2718,299.7053,0.8637,0.1658,0.018061827023271967,317.478287092883,52.6379,0.0156,299.7053,0.8637,0.1658,1.586253073994243,0.16631191698761522,4.624497661962719,0.12176160235734614,0.9452227257476201,4.6693134093453015,29,29
2719,299.7053,0.8637,0.1808,0.018061827023271967,291.13882743362836,52.6379,0.0156,299.7053,0.8637,0.1808,1.576230264769197,0.16769590161271253,4.5555040138466385,0.12056412572432004,0.9380410757638317,4.6045805895386955,29,29
2720,299.7053,0.9419,0.1278,0.016562267756662065,411.87715179968706,52.6379,0.0156,299.7053,0.9419,0.1278,1.9143754051978312,0.19914515170640998,5.683489194587838,0.16088043057141344,1.3052351821006514,6.376057154511403,29,29
2721,299.7053,0.9419,0.1394,0.016562267756662065,377.603299856528,52.6379,0.0156,299.7053,0.9419,0.1394,1.7774788361469278,0.18545761884226863,5.257126292872319,0.14650775277374528,1.1593985776572793,5.697505095266209,29,29
2722,299.7053,0.9419,0.152,0.016562267756662065,346.30197368421057,52.6379,0.0156,299.7053,0.9419,0.152,1.6802210902704842,0.1754667408810442,4.946255190500895,0.13507072696824293,1.0460841834319594,5.165314788888952,29,29
2723,299.7053,0.9419,0.1658,0.016562267756662065,317.478287092883,52.6379,0.0156,299.7053,0.9419,0.1658,1.6310629325239063,0.17158861545186757,4.773401208749199,0.13056786686728047,1.0102926642098857,4.970585815394382,29,29
2724,299.7053,0.9419,0.1808,0.016562267756662065,291.13882743362836,52.6379,0.0156,299.7053,0.9419,0.1808,1.5972547059958155,0.170343945790251,4.628573894822119,0.12960318496829284,0.9984196852427552,4.856980613498483,29,29
2725,326.831,0.666,0.1278,0.02342342342342342,411.87715179968706,52.6379,0.0156,326.831,0.666,0.1278,1.5791179542092575,0.15957069666173707,4.737928998519,0.09368042980004807,0.7491570229847024,3.9398391733381133,29,29
2726,326.831,0.666,0.1394,0.02342342342342342,377.603299856528,52.6379,0.0156,326.831,0.666,0.1394,1.5027037717299714,0.1514328177353273,4.486614281753305,0.09656114256217939,0.7013487674861523,3.6490292977193683,29,29
2727,326.831,0.666,0.152,0.02342342342342342,346.30197368421057,52.6379,0.0156,326.831,0.666,0.152,1.4590857324661968,0.1471670020030034,4.306597024519524,0.10060429776743891,0.6826860901449866,3.4952005106748505,29,29
2728,326.831,0.666,0.1658,0.02342342342342342,317.478287092883,52.6379,0.0156,326.831,0.666,0.1658,1.4486129759414121,0.14813731167992422,4.256746840275968,0.10545200207450098,0.703568053559181,3.526925879591796,29,29
2729,326.831,0.666,0.1808,0.02342342342342342,291.13882743362836,52.6379,0.0156,326.831,0.666,0.1808,1.4581237886289928,0.1503089593541635,4.251269884501522,0.10997265104886662,0.7369537558914615,3.6313323425969606,29,29
2730,326.831,0.7263,0.1278,0.0214787277984304,411.87715179968706,52.6379,0.0156,326.831,0.7263,0.1278,1.6594972571322808,0.16758041901338463,4.989467122811193,0.10026338356004012,0.8758545674912934,4.512533303906156,29,29
2731,326.831,0.7263,0.1394,0.0214787277984304,377.603299856528,52.6379,0.0156,326.831,0.7263,0.1394,1.5593130334436227,0.15802674051821894,4.6595144112146505,0.09908386309217092,0.7830786397966484,4.030873580965184,29,29
2732,326.831,0.7263,0.152,0.0214787277984304,346.30197368421057,52.6379,0.0156,326.831,0.7263,0.152,1.504049559294009,0.15211115865753144,4.439388713703116,0.09951227613238595,0.7509530029960538,3.8359229119863025,29,29
2733,326.831,0.7263,0.1658,0.0214787277984304,317.478287092883,52.6379,0.0156,326.831,0.7263,0.1658,1.4834592756221874,0.1516489242417477,4.340700394077536,0.10445491040095793,0.7572800724325358,3.7875150209320783,29,29
2734,326.831,0.7263,0.1808,0.0214787277984304,291.13882743362836,52.6379,0.0156,326.831,0.7263,0.1808,1.4841242078372296,0.15398506680144117,4.3138412991049835,0.1097011692031177,0.781824622000083,3.8519498987699703,29,29
2735,326.831,0.792,0.1278,0.019696969696969695,411.87715179968706,52.6379,0.0156,326.831,0.792,0.1278,1.7285701274198448,0.17452966997598893,5.181408397309384,0.11065926738744591,0.976252069479544,4.968133022499054,29,29
2736,326.831,0.792,0.1394,0.019696969696969695,377.603299856528,52.6379,0.0156,326.831,0.792,0.1394,1.604258271184126,0.16266682417251796,4.778657808592792,0.10500363317089263,0.8551088455007234,4.370023675128119,29,29
2737,326.831,0.792,0.152,0.019696969696969695,346.30197368421057,52.6379,0.0156,326.831,0.792,0.152,1.5394716895265788,0.1573188792849609,4.556569087442219,0.10400177933305314,0.8161643750339479,4.141788060319041,29,29
2738,326.831,0.792,0.1658,0.019696969696969695,317.478287092883,52.6379,0.0156,326.831,0.792,0.1658,1.5108762930868376,0.15466170205189192,4.431216275229987,0.10553498569581637,0.8014488265475996,4.025416265824677,29,29
2739,326.831,0.792,0.1808,0.019696969696969695,291.13882743362836,52.6379,0.0156,326.831,0.792,0.1808,1.5160222241709516,0.1569889694975786,4.408279967126971,0.1089921739763974,0.8269377977965815,4.083445210500969,29,29
2740,326.831,0.8637,0.1278,0.018061827023271967,411.87715179968706,52.6379,0.0156,326.831,0.8637,0.1278,1.7809432351022443,0.17799824963253882,5.322185636401802,0.12360493984306066,1.0711944525707648,5.379647430491155,29,29
2741,326.831,0.8637,0.1394,0.018061827023271967,377.603299856528,52.6379,0.0156,326.831,0.8637,0.1394,1.667635114392275,0.16718556847150534,4.938959299154814,0.11391716843367865,0.9516489988406802,4.800778814813838,29,29
2742,326.831,0.8637,0.152,0.018061827023271967,346.30197368421057,52.6379,0.0156,326.831,0.8637,0.152,1.5802664164258116,0.16052169895329652,4.659874726716409,0.10917730104327303,0.8781139930449624,4.427266188422123,29,29
2743,326.831,0.8637,0.1658,0.018061827023271967,317.478287092883,52.6379,0.0156,326.831,0.8637,0.1658,1.5434692633852953,0.15819847457620972,4.522140414380885,0.10759010609519429,0.8512685130813005,4.262662931600911,29,29
2744,326.831,0.8637,0.1808,0.018061827023271967,291.13882743362836,52.6379,0.0156,326.831,0.8637,0.1808,1.5341195643142487,0.15871728915801223,4.451426703247478,0.11120152660429289,0.8673025607502536,4.2780382560257975,29,29
2745,326.831,0.9419,0.1278,0.016562267756662065,411.87715179968706,52.6379,0.0156,326.831,0.9419,0.1278,1.8595431105189089,0.1864264350165627,5.530187131446615,0.1402497961132189,1.1958254795586283,5.904387106723126,29,29
2746,326.831,0.9419,0.1394,0.016562267756662065,377.603299856528,52.6379,0.0156,326.831,0.9419,0.1394,1.7112450244969493,0.17207049609759123,5.082073491723474,0.12527562267979747,1.039525559151572,5.182888012932589,29,29
2747,326.831,0.9419,0.152,0.016562267756662065,346.30197368421057,52.6379,0.0156,326.831,0.9419,0.152,1.6186937551955507,0.16474887548160042,4.775582591951591,0.11830925650493708,0.939591391332773,4.692965824540724,29,29
2748,326.831,0.9419,0.1658,0.016562267756662065,317.478287092883,52.6379,0.0156,326.831,0.9419,0.1658,1.5811777268358451,0.1615249666403877,4.6221651879404755,0.11553295439974606,0.9102724489606328,4.531702572264459,29,29
2749,326.831,0.9419,0.1808,0.016562267756662065,291.13882743362836,52.6379,0.0156,326.831,0.9419,0.1808,1.5550707310574279,0.16066365666655097,4.506281161257584,0.1146713357474876,0.9123078643740831,4.491945382523594,29,29
2750,231.1044,0.666,0.1278,0.025525525525525526,411.87715179968706,52.6379,0.017,231.1044,0.666,0.1278,2.2442768377391586,0.25117297649916925,6.4860784593430925,0.2623529824623094,1.969921593992883,9.131330060911793,29,29
2751,231.1044,0.666,0.1394,0.025525525525525526,377.603299856528,52.6379,0.017,231.1044,0.666,0.1394,2.0781964466272176,0.2306341043584305,6.013842890178737,0.24139445498582596,1.7625012104209874,8.221294532202963,29,29
2752,231.1044,0.666,0.152,0.025525525525525526,346.30197368421057,52.6379,0.017,231.1044,0.666,0.152,1.948247213306066,0.21629636816296163,5.6266804177767895,0.22724938181314652,1.6130259281174073,7.5539042186536305,29,29
2753,231.1044,0.666,0.1658,0.025525525525525526,317.478287092883,52.6379,0.017,231.1044,0.666,0.1658,1.8530995515562647,0.2068290798241653,5.3309352058429775,0.21452999210324214,1.5030487336745946,7.050745479648924,29,29
2754,231.1044,0.666,0.1808,0.025525525525525526,291.13882743362836,52.6379,0.017,231.1044,0.666,0.1808,1.802966080528047,0.1997065729789655,5.15831480857459,0.20482683295567966,1.4357943520538579,6.7349790895734865,29,29
2755,231.1044,0.7263,0.1278,0.02340630593418698,411.87715179968706,52.6379,0.017,231.1044,0.7263,0.1278,2.3164943045629736,0.25785952220704217,6.661770024410067,0.28413599098159265,2.1315602895193133,9.80109805132264,29,29
2756,231.1044,0.7263,0.1394,0.02340630593418698,377.603299856528,52.6379,0.017,231.1044,0.7263,0.1394,2.14343767567181,0.23828472409135626,6.184159539091263,0.26406253737226826,1.9138036951322726,8.846320423724324,29,29
2757,231.1044,0.7263,0.152,0.02340630593418698,346.30197368421057,52.6379,0.017,231.1044,0.7263,0.152,2.011191297215703,0.2240387559238886,5.787270187631715,0.24659138960049,1.7355758088383493,8.05994447865355,29,29
2758,231.1044,0.7263,0.1658,0.02340630593418698,317.478287092883,52.6379,0.017,231.1044,0.7263,0.1658,1.9026445124803475,0.21191356435545042,5.46971146160872,0.23352845937428018,1.6148019625079337,7.513959406350045,29,29
2759,231.1044,0.7263,0.1808,0.02340630593418698,291.13882743362836,52.6379,0.017,231.1044,0.7263,0.1808,1.8288249251729012,0.20359307474100266,5.216055628275729,0.22110587866691214,1.5277130939463028,7.120858022740768,29,29
2760,231.1044,0.792,0.1278,0.021464646464646464,411.87715179968706,52.6379,0.017,231.1044,0.792,0.1278,2.3693696615066124,0.2680718856794706,6.808188448361341,0.307780358836549,2.2912451653726054,10.438678165334125,29,29
2761,231.1044,0.792,0.1394,0.021464646464646464,377.603299856528,52.6379,0.017,231.1044,0.792,0.1394,2.194250512366021,0.24508874411358783,6.314261577293316,0.2860392603613282,2.0518380972491643,9.405625368922921,29,29
2762,231.1044,0.792,0.152,0.021464646464646464,346.30197368421057,52.6379,0.017,231.1044,0.792,0.152,2.042822397172379,0.22643325080155158,5.909429678538926,0.2652558960085572,1.855572313684507,8.555024436430925,29,29
2763,231.1044,0.792,0.1658,0.021464646464646464,317.478287092883,52.6379,0.017,231.1044,0.792,0.1658,1.9356133979391275,0.2166619359751806,5.567988372845408,0.25053078554806363,1.712203694516328,7.926957407120447,29,29
2764,231.1044,0.792,0.1808,0.021464646464646464,291.13882743362836,52.6379,0.017,231.1044,0.792,0.1808,1.8683673427111194,0.20916821060200538,5.307156004863624,0.23801355223544968,1.61975914219455,7.510733222602451,29,29
2765,231.1044,0.8637,0.1278,0.019682760217668172,411.87715179968706,52.6379,0.017,231.1044,0.8637,0.1278,2.4168581326928433,0.27312706065091413,6.89967460078393,0.3260696338533195,2.422550859341347,10.982041900778853,29,29
2766,231.1044,0.8637,0.1394,0.019682760217668172,377.603299856528,52.6379,0.017,231.1044,0.8637,0.1394,2.2297038190117435,0.24979514379002926,6.402570240502347,0.30462032422825014,2.186480381781431,9.974002288032928,29,29
2767,231.1044,0.8637,0.152,0.019682760217668172,346.30197368421057,52.6379,0.017,231.1044,0.8637,0.152,2.092167049543161,0.23491367139427513,6.005807395910502,0.28522745700011426,1.9813717590563635,9.080665540547585,29,29
2768,231.1044,0.8637,0.1658,0.019682760217668172,317.478287092883,52.6379,0.017,231.1044,0.8637,0.1658,1.9705119939150384,0.22150033335151564,5.639653222360183,0.26700829228213563,1.8079571298654802,8.326090062890048,29,29
2769,231.1044,0.8637,0.1808,0.019682760217668172,291.13882743362836,52.6379,0.017,231.1044,0.8637,0.1808,1.899411857627054,0.21254701314310667,5.399221292652506,0.2549968058926734,1.7112873852917745,7.8795978039073695,29,29
2770,231.1044,0.9419,0.1278,0.018048625119439433,411.87715179968706,52.6379,0.017,231.1044,0.9419,0.1278,2.4604184688329442,0.27994970403479486,7.015593741225012,0.34699218399251924,2.5743730548937074,11.600152526922464,29,29
2771,231.1044,0.9419,0.1394,0.018048625119439433,377.603299856528,52.6379,0.017,231.1044,0.9419,0.1394,2.2835503816618727,0.25778432424644393,6.52784767160982,0.3242291118320018,2.3264134378534034,10.546122715699338,29,29
2772,231.1044,0.9419,0.152,0.018048625119439433,346.30197368421057,52.6379,0.017,231.1044,0.9419,0.152,2.1297763171078348,0.23968829898021707,6.101231138278934,0.30257284011383856,2.0868682679411563,9.508200333691887,29,29
2773,231.1044,0.9419,0.1658,0.018048625119439433,317.478287092883,52.6379,0.017,231.1044,0.9419,0.1658,2.016053373624276,0.22650816317492992,5.75810415521026,0.2852254537282117,1.9289931767781499,8.818550946529044,29,29
2774,231.1044,0.9419,0.1808,0.018048625119439433,291.13882743362836,52.6379,0.017,231.1044,0.9419,0.1808,1.9235473220345984,0.216070211688955,5.473475086942643,0.2694012907290442,1.7967302240390044,8.23934489162992,29,29
2775,252.0211,0.666,0.1278,0.025525525525525526,411.87715179968706,52.6379,0.017,252.0211,0.666,0.1278,2.1712681024171587,0.23856056220933552,6.319262305760741,0.23477893231020835,1.8083287348294743,8.485824151899369,29,29
2776,252.0211,0.666,0.1394,0.025525525525525526,377.603299856528,52.6379,0.017,252.0211,0.666,0.1394,2.003231868674909,0.2186542744838456,5.833217057680647,0.2169858448268046,1.6121818671053352,7.605153515837807,29,29
2777,252.0211,0.666,0.152,0.025525525525525526,346.30197368421057,52.6379,0.017,252.0211,0.666,0.152,1.8906470386318979,0.20428335660536448,5.4481113893791715,0.20213039694212537,1.4783602437255523,7.013162628411158,29,29
2778,252.0211,0.666,0.1658,0.025525525525525526,317.478287092883,52.6379,0.017,252.0211,0.666,0.1658,1.8009349761898663,0.19616597716192985,5.181679439977953,0.1913995129622912,1.3790662222033248,6.551013057959786,29,29
2779,252.0211,0.666,0.1808,0.025525525525525526,291.13882743362836,52.6379,0.017,252.0211,0.666,0.1808,1.7559511561448482,0.19242959801188808,5.013414530834973,0.18357428630725672,1.331088328728829,6.300828632177523,29,29
2780,252.0211,0.7263,0.1278,0.02340630593418698,411.87715179968706,52.6379,0.017,252.0211,0.7263,0.1278,2.2435342636628284,0.2415677096338746,6.49992484530482,0.25939831448259565,1.9814250274327057,9.203880451307587,29,29
2781,252.0211,0.7263,0.1394,0.02340630593418698,377.603299856528,52.6379,0.017,252.0211,0.7263,0.1394,2.0727258709200167,0.2261082423872442,6.015923578048957,0.23876879622616318,1.757847023353516,8.208477569596512,29,29
2782,252.0211,0.7263,0.152,0.02340630593418698,346.30197368421057,52.6379,0.017,252.0211,0.7263,0.152,1.944371608860805,0.2100710337761186,5.619766149674157,0.2209106583976018,1.5982971920725937,7.507943575879724,29,29
2783,252.0211,0.7263,0.1658,0.02340630593418698,317.478287092883,52.6379,0.017,252.0211,0.7263,0.1658,1.8468690249310458,0.20188158435587455,5.310819011570217,0.20661311629216406,1.4809615110994876,6.984328176556873,29,29
2784,252.0211,0.7263,0.1808,0.02340630593418698,291.13882743362836,52.6379,0.017,252.0211,0.7263,0.1808,1.789640779676633,0.1957337184544875,5.098631734490241,0.19954626867948963,1.4205805551878852,6.686651488557229,29,29
2785,252.0211,0.792,0.1278,0.021464646464646464,411.87715179968706,52.6379,0.017,252.0211,0.792,0.1278,2.318510729091654,0.25407754670129207,6.6700435974618415,0.28142752319046477,2.139767900869862,9.85048688464579,29,29
2786,252.0211,0.792,0.1394,0.021464646464646464,377.603299856528,52.6379,0.017,252.0211,0.792,0.1394,2.1346994341116097,0.23461764347965075,6.145384297381994,0.26003933002980334,1.9047684054196923,8.820012933964227,29,29
2787,252.0211,0.792,0.152,0.021464646464646464,346.30197368421057,52.6379,0.017,252.0211,0.792,0.152,1.9950414843456683,0.21525450064680493,5.720378636841356,0.24149806750222347,1.7217793192696005,8.019320680867553,29,29
2788,252.0211,0.792,0.1658,0.021464646464646464,317.478287092883,52.6379,0.017,252.0211,0.792,0.1658,1.8886090396127344,0.2068063093071846,5.418649607986452,0.22800303944125208,1.595063529544633,7.4454782152338455,29,29
2789,252.0211,0.792,0.1808,0.021464646464646464,291.13882743362836,52.6379,0.017,252.0211,0.792,0.1808,1.8324841414721642,0.2012895221968942,5.202759293591505,0.21536055127224524,1.5080588470382075,7.059365051902565,29,29
2790,252.0211,0.8637,0.1278,0.019682760217668172,411.87715179968706,52.6379,0.017,252.0211,0.8637,0.1278,2.3600099199551305,0.25992643241519126,6.7659050765014905,0.30304093732556636,2.2871513062069786,10.446392815289023,29,29
2791,252.0211,0.8637,0.1394,0.019682760217668172,377.603299856528,52.6379,0.017,252.0211,0.8637,0.1394,2.179584758116834,0.23764468462520094,6.262394150944515,0.2783566864565053,2.04219589232305,9.3929696921746,29,29
2792,252.0211,0.8637,0.152,0.019682760217668172,346.30197368421057,52.6379,0.017,252.0211,0.8637,0.152,2.0367517722469537,0.2230930171873645,5.851584016176004,0.26088847476742805,1.8354390632756512,8.488356202765784,29,29
2793,252.0211,0.8637,0.1658,0.019682760217668172,317.478287092883,52.6379,0.017,252.0211,0.8637,0.1658,1.9251141729578851,0.21158624915784444,5.515384960149562,0.2442639002855026,1.6875712681746433,7.828152245219302,29,29
2794,252.0211,0.8637,0.1808,0.019682760217668172,291.13882743362836,52.6379,0.017,252.0211,0.8637,0.1808,1.8534818042379702,0.20447072242051176,5.289784137045113,0.2321218912309952,1.5915014509886318,7.408281257920319,29,29
